Original graph: Graph(num_nodes=21858, num_edges=10896322,
      ndata_schemes={'alphafold_feat': Scheme(shape=(384,), dtype=torch.float32)}
      edata_schemes={'weight': Scheme(shape=(), dtype=torch.float32)})
Subgraph: Graph(num_nodes=1000, num_edges=22956,
      ndata_schemes={'alphafold_feat': Scheme(shape=(384,), dtype=torch.float32), '_ID': Scheme(shape=(), dtype=torch.int64)}
      edata_schemes={'weight': Scheme(shape=(), dtype=torch.float32), '_ID': Scheme(shape=(), dtype=torch.int64)})
Number of nodes in subgraph: 1000
Number of edges in subgraph: 22956
Data Loading is completed
Total Number of Edges:  22840
Train Number of Edges:  15988
Valid Number of Edges:  4568
Test Number of Edges:  2284
Graph Splitting is completed
For Feature: alphafold_feat ; Sage Model
Epoch: 00 | Iteration: 00000 | Loss: 0.6932 | Training Accuracy: 53.5156 | AUC Score: 0.5431
Epoch: 11 | Iteration: 00000 | Loss: 0.6937 | Training Accuracy: 50.8789 | AUC Score: 0.4886
Epoch: 11 | Iteration: 00000 | Loss: 0.0000 | Validation Accuracy: 52.2329 | AUC Score: 0.5288
Epoch: 12 | Iteration: 00000 | Loss: 0.6939 | Training Accuracy: 50.6836 | AUC Score: 0.4825
Epoch: 12 | Iteration: 00000 | Loss: 0.0000 | Validation Accuracy: 52.9225 | AUC Score: 0.5345
Epoch: 13 | Iteration: 00000 | Loss: 0.6939 | Training Accuracy: 50.5859 | AUC Score: 0.4690
Epoch: 13 | Iteration: 00000 | Loss: 0.0000 | Validation Accuracy: 52.9663 | AUC Score: 0.5354
Epoch: 14 | Iteration: 00000 | Loss: 0.6937 | Training Accuracy: 50.2930 | AUC Score: 0.4855
Epoch: 14 | Iteration: 00000 | Loss: 0.0000 | Validation Accuracy: 53.1524 | AUC Score: 0.5366
Epoch: 15 | Iteration: 00000 | Loss: 0.6931 | Training Accuracy: 51.9531 | AUC Score: 0.5072
Epoch: 15 | Iteration: 00000 | Loss: 0.0000 | Validation Accuracy: 53.5355 | AUC Score: 0.5415
Epoch: 16 | Iteration: 00000 | Loss: 0.6934 | Training Accuracy: 50.8789 | AUC Score: 0.4901
Epoch: 16 | Iteration: 00000 | Loss: 0.0000 | Validation Accuracy: 53.3275 | AUC Score: 0.5398
Epoch: 17 | Iteration: 00000 | Loss: 0.6934 | Training Accuracy: 51.4648 | AUC Score: 0.4965
Epoch: 17 | Iteration: 00000 | Loss: 0.0000 | Validation Accuracy: 53.1852 | AUC Score: 0.5401
Epoch: 18 | Iteration: 00000 | Loss: 0.6935 | Training Accuracy: 51.0742 | AUC Score: 0.4906
Epoch: 18 | Iteration: 00000 | Loss: 0.0000 | Validation Accuracy: 53.0210 | AUC Score: 0.5387
Epoch: 19 | Iteration: 00000 | Loss: 0.6930 | Training Accuracy: 53.4180 | AUC Score: 0.5161
Epoch: 19 | Iteration: 00000 | Loss: 0.0000 | Validation Accuracy: 53.2071 | AUC Score: 0.5400
Epoch: 19 | Iteration: 00000 | Loss: 0.0000 | Testing Accuracy: 53.1524 | AUC Score: 0.5364
=================================
Execution Finished..
