Original graph: Graph(num_nodes=21858, num_edges=10896322,
      ndata_schemes={'alphafold_feat': Scheme(shape=(384,), dtype=torch.float32)}
      edata_schemes={'weight': Scheme(shape=(), dtype=torch.float32)})
Subgraph: Graph(num_nodes=1000, num_edges=22956,
      ndata_schemes={'alphafold_feat': Scheme(shape=(384,), dtype=torch.float32), '_ID': Scheme(shape=(), dtype=torch.int64)}
      edata_schemes={'weight': Scheme(shape=(), dtype=torch.float32), '_ID': Scheme(shape=(), dtype=torch.int64)})
Number of nodes in subgraph: 1000
Number of edges in subgraph: 22956
Data Loading is completed
Total Number of Edges:  22840
Train Number of Edges:  15988
Valid Number of Edges:  4568
Test Number of Edges:  2284
Graph Splitting is completed
For Feature: alphafold_feat ; Sage Model
Epoch: 00 | Iteration: 00000 | Loss: 0.6932 | Training Accuracy: 53.8086 | AUC Score: 0.5369
Epoch: 11 | Iteration: 00000 | Loss: 0.6920 | Training Accuracy: 53.2227 | AUC Score: 0.5275
Epoch: 11 | Iteration: 00000 | Loss: 0.0000 | Validation Accuracy: 53.6887 | AUC Score: 0.5441
Epoch: 12 | Iteration: 00000 | Loss: 0.6930 | Training Accuracy: 52.0508 | AUC Score: 0.5116
Epoch: 12 | Iteration: 00000 | Loss: 0.0000 | Validation Accuracy: 53.7106 | AUC Score: 0.5443
Epoch: 13 | Iteration: 00000 | Loss: 0.6924 | Training Accuracy: 53.9062 | AUC Score: 0.5292
Epoch: 13 | Iteration: 00000 | Loss: 0.0000 | Validation Accuracy: 53.6887 | AUC Score: 0.5445
Epoch: 14 | Iteration: 00000 | Loss: 0.6923 | Training Accuracy: 53.8086 | AUC Score: 0.5267
Epoch: 14 | Iteration: 00000 | Loss: 0.0000 | Validation Accuracy: 53.6449 | AUC Score: 0.5444
Epoch: 15 | Iteration: 00000 | Loss: 0.6917 | Training Accuracy: 53.4180 | AUC Score: 0.5359
Epoch: 15 | Iteration: 00000 | Loss: 0.0000 | Validation Accuracy: 53.6340 | AUC Score: 0.5447
Epoch: 16 | Iteration: 00000 | Loss: 0.6942 | Training Accuracy: 52.7344 | AUC Score: 0.5061
Epoch: 16 | Iteration: 00000 | Loss: 0.0000 | Validation Accuracy: 53.8310 | AUC Score: 0.5466
Epoch: 17 | Iteration: 00000 | Loss: 0.6900 | Training Accuracy: 55.0781 | AUC Score: 0.5533
Epoch: 17 | Iteration: 00000 | Loss: 0.0000 | Validation Accuracy: 53.8857 | AUC Score: 0.5493
Epoch: 18 | Iteration: 00000 | Loss: 0.6914 | Training Accuracy: 54.6875 | AUC Score: 0.5573
Epoch: 18 | Iteration: 00000 | Loss: 0.0000 | Validation Accuracy: 54.1813 | AUC Score: 0.5527
Epoch: 19 | Iteration: 00000 | Loss: 0.6880 | Training Accuracy: 54.2969 | AUC Score: 0.5529
Epoch: 19 | Iteration: 00000 | Loss: 0.0000 | Validation Accuracy: 54.2798 | AUC Score: 0.5559
Epoch: 19 | Iteration: 00000 | Loss: 0.0000 | Testing Accuracy: 54.2032 | AUC Score: 0.5542
=================================
Execution Finished..
